Getting all .java files in /Users/tamycova/SoftwareAnalytics/Lambda/spring-framework including those in subdirectories 
6755 java files in ./spring-framework
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/ByteArrayMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/CompositeMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/ContentTypeResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/DefaultContentTypeResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/GenericMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/MappingJackson2MessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/MarshallingMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/MessageConversionException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/MessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/SimpleMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/SmartMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/converter/StringMessageConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/AbstractDestinationResolvingMessagingTemplate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/AbstractMessageReceivingTemplate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/AbstractMessageSendingTemplate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/AbstractMessagingTemplate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/BeanFactoryMessageChannelDestinationResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/CachingDestinationResolverProxy.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/DestinationResolutionException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/DestinationResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/DestinationResolvingMessageReceivingOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/DestinationResolvingMessageRequestReplyOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/DestinationResolvingMessageSendingOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/GenericMessagingTemplate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/MessagePostProcessor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/MessageReceivingOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/MessageRequestReplyOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/MessageSendingOperations.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/core/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/AbstractMessageCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/DestinationVariable.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/Header.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/Headers.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/MessageExceptionHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/MessageMapping.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/Payload.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/SendTo.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/AbstractNamedValueMethodArgumentResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line52
1 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/AnnotationExceptionHandlerMethodResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/DefaultMessageHandlerMethodFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/DestinationVariableMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/HeaderMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/HeadersMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/MessageHandlerMethodFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/MessageMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/MethodArgumentNotValidException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/MethodArgumentTypeMismatchException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/PayloadArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/ValueConstants.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/HandlerMethod.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/AbstractAsyncReturnValueHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/AbstractExceptionHandlerMethodResolver.java
Declaration of LAMBDA EXPRESSION, parentheses:false, at line299
Declaration of LAMBDA EXPRESSION, parentheses:true, at line303
2 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/AbstractMethodMessageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/AsyncHandlerMethodReturnValueHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/CompletableFutureReturnValueHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/HandlerMethodArgumentResolver.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/HandlerMethodArgumentResolverComposite.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/HandlerMethodReturnValueHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/HandlerMethodReturnValueHandlerComposite.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/InvocableHandlerMethod.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/ListenableFutureReturnValueHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/MethodArgumentResolutionException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/MessageCondition.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/MessagingAdviceBean.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/package-info.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/Message.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/MessageChannel.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/MessageDeliveryException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/MessageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/MessageHandlingException.java
Declaration of LAMBDA EXPRESSION, parentheses:true, at line153
Declaration of LAMBDA EXPRESSION, parentheses:true, at line281
2 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./spring-framework/spring-messaging/src/main/java/org/springframework/messaging/MessageHeaders.java
